kind,symbol,month,url,bytes,sha256,checksum_available,checksum_passed,rows,missing
klines,BTCUSDT,2023-09,https://data.binance.vision/data/futures/um/monthly/klines/BTCUSDT/1h/BTCUSDT-1h-2023-09.zip,35974,7849f82af86aabcb9a79f64d0527480f22117656a68f98280fe8b840a6ee1339,True,True,720,False
fundingRate,BCHUSDT,2023-09,https://data.binance.vision/data/futures/um/monthly/fundingRate/BCHUSDT/BCHUSDT-fundingRate-2023-09.zip,926,2d52f5b522246925b7b00918a78463977d1860c68c0299d5db7eddd7d02484ee,True,True,90,False
klines,BNBUSDT,2023-09,https://data.binance.vision/data/futures/um/monthly/klines/BNBUSDT/1h/BNBUSDT-1h-2023-09.zip,32046,89e049b9dbb8bcf450ad82de2e6da5132c81b0075453f09a2fcc9f3f6f364b8a,True,True,720,False
fundingRate,DOGEUSDT,2023-09,https://data.binance.vision/data/futures/um/monthly/fundingRate/DOGEUSDT/DOGEUSDT-fundingRate-2023-09.zip,846,b3e9ca4090ad3a7a105ece3ca234f06db8502007cbbd6c478b9a953cf87f2d40,True,True,90,False
fundingRate,LINKUSDT,2023-09,https://data.binance.vision/data/futures/um/monthly/fundingRate/LINKUSDT/LINKUSDT-fundingRate-2023-09.zip,887,a1b94827a97d72bdf7eee204fba29b5b143c978ae3d0e6880906bd7131b13760,True,True,90,False
klines,DOTUSDT,2023-09,https://data.binance.vision/data/futures/um/monthly/klines/DOTUSDT/1h/DOTUSDT-1h-2023-09.zip,29816,d70b4bbd4ea9e2c28ec7d06110c068fcdded2019d804d99e71d97af6932c1a57,True,True,720,False
klines,LINKUSDT,2023-09,https://data.binance.vision/data/futures/um/monthly/klines/LINKUSDT/1h/LINKUSDT-1h-2023-09.zip,33551,ed297ed3e5c48274c338b0bcd866fa332cc4aeb2a604a8a95db9bd9f28f56450,True,True,720,False
fundingRate,ADAUSDT,2023-09,https://data.binance.vision/data/futures/um/monthly/fundingRate/ADAUSDT/ADAUSDT-fundingRate-2023-09.zip,856,31dfd8cba1fb717fc5a6cad9937df97f89d6042a9e8107f462d00e648df8f221,True,True,90,False
klines,TRXUSDT,2023-09,https://data.binance.vision/data/futures/um/monthly/klines/TRXUSDT/1h/TRXUSDT-1h-2023-09.zip,31441,15dd5d159002e2f1359436d751c2b51e09162c9d6e5fbd85d3734f633d1cf7dd,True,True,720,False
klines,SOLUSDT,2023-09,https://data.binance.vision/data/futures/um/monthly/klines/SOLUSDT/1h/SOLUSDT-1h-2023-09.zip,31342,99ac300173c437de0b735ca04ff7ac55512431eedd381795f2ba069edd9020c6,True,True,720,False
klines,BCHUSDT,2023-09,https://data.binance.vision/data/futures/um/monthly/klines/BCHUSDT/1h/BCHUSDT-1h-2023-09.zip,34489,108609050f9afb09e943345521d2241e55df9d1b04c2d1bf767b9868b556a009,True,True,720,False
klines,EOSUSDT,2023-09,https://data.binance.vision/data/futures/um/monthly/klines/EOSUSDT/1h/EOSUSDT-1h-2023-09.zip,28624,8b7183c8268e7eb0ceb6a0cb25b5024975b80a2163a7f3c7a04bb9c11fa30119,True,True,720,False
fundingRate,SOLUSDT,2023-09,https://data.binance.vision/data/futures/um/monthly/fundingRate/SOLUSDT/SOLUSDT-fundingRate-2023-09.zip,927,7a8c1135aa165e9399a274acf1f330bbf6bae594266582fc1cfc91b950f73e75,True,True,90,False
klines,DOGEUSDT,2023-09,https://data.binance.vision/data/futures/um/monthly/klines/DOGEUSDT/1h/DOGEUSDT-1h-2023-09.zip,33200,3923f8adb8d5199154c7b2f90a82f738b730b13773acce8c9303f084b2b5b1bd,True,True,720,False
fundingRate,EOSUSDT,2023-09,https://data.binance.vision/data/futures/um/monthly/fundingRate/EOSUSDT/EOSUSDT-fundingRate-2023-09.zip,797,42661fe54c9779e9837d967b6667f510586b9b83b60042cdc58fd168da07b387,True,True,90,False
fundingRate,BTCUSDT,2023-10,https://data.binance.vision/data/futures/um/monthly/fundingRate/BTCUSDT/BTCUSDT-fundingRate-2023-10.zip,865,03105cc140150bffca834bcccbddc6cfee245e079d2df1759653243bd6e92448,True,True,93,False
fundingRate,ETHUSDT,2023-10,https://data.binance.vision/data/futures/um/monthly/fundingRate/ETHUSDT/ETHUSDT-fundingRate-2023-10.zip,849,ccaf4474f0dc94adedd4330c14995f338186caa2cc9fd0d2e2c55f74cf263a5c,True,True,93,False
klines,BNBUSDT,2023-10,https://data.binance.vision/data/futures/um/monthly/klines/BNBUSDT/1h/BNBUSDT-1h-2023-10.zip,33414,e0246f1dd92615d3be8bc0a127fa6c244cc5db0555e2af918d4fe24789b5df2b,True,True,744,False
fundingRate,DOTUSDT,2023-09,https://data.binance.vision/data/futures/um/monthly/fundingRate/DOTUSDT/DOTUSDT-fundingRate-2023-09.zip,937,98c4c054fb1121b14a5b319a04d1eb5b4f89678a1b8dcc9416b8c639dbb9317d,True,True,90,False
fundingRate,BNBUSDT,2023-10,https://data.binance.vision/data/futures/um/monthly/fundingRate/BNBUSDT/BNBUSDT-fundingRate-2023-10.zip,804,db8ae79ac84f006fdd9cd17d57f8ed28fc1a10f716c8483030693d87c830d411,True,True,93,False
fundingRate,TRXUSDT,2023-09,https://data.binance.vision/data/futures/um/monthly/fundingRate/TRXUSDT/TRXUSDT-fundingRate-2023-09.zip,913,24e25625e3b8fa10852844bd7d9dfcb7399148b375ea15a41deec59ab3988aa3,True,True,90,False
fundingRate,XRPUSDT,2023-10,https://data.binance.vision/data/futures/um/monthly/fundingRate/XRPUSDT/XRPUSDT-fundingRate-2023-10.zip,816,ca0b78ee32f1b2a301e39cdeae50a466ad9bd1d153d0f7d070bbdb90d9203c30,True,True,93,False
fundingRate,ADAUSDT,2023-10,https://data.binance.vision/data/futures/um/monthly/fundingRate/ADAUSDT/ADAUSDT-fundingRate-2023-10.zip,815,e8136f7b6dfb140927ee500b7bfdf3015d0f0c45e035c06c8b026b16f83cb354,True,True,93,False
klines,BTCUSDT,2023-10,https://data.binance.vision/data/futures/um/monthly/klines/BTCUSDT/1h/BTCUSDT-1h-2023-10.zip,37679,bbf0ef273c80f696ed9eb129a257812162487486692f124b9631ec38a924f6ae,True,True,744,False
fundingRate,BCHUSDT,2023-10,https://data.binance.vision/data/futures/um/monthly/fundingRate/BCHUSDT/BCHUSDT-fundingRate-2023-10.zip,914,ca49c65c20e7c5a23a7f5895876ffc907d574798bd06ddfab6d4f7fc5112a49a,True,True,93,False
klines,EOSUSDT,2023-10,https://data.binance.vision/data/futures/um/monthly/klines/EOSUSDT/1h/EOSUSDT-1h-2023-10.zip,30266,75c5663db082125573c7b9c295fea0b64624ece2134bafc9c1763c08d05dd666,True,True,744,False
klines,ETHUSDT,2023-10,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1h/ETHUSDT-1h-2023-10.zip,38084,61d6692284b406c9f9f655aef68e151a1eeb90509ddcd7f4a97233b1a002ef9e,True,True,744,False
klines,XRPUSDT,2023-10,https://data.binance.vision/data/futures/um/monthly/klines/XRPUSDT/1h/XRPUSDT-1h-2023-10.zip,34919,d58048df81578a59e6feb0506c3de26886fb01f54c6343cb25bce958001bab9c,True,True,744,False
klines,LINKUSDT,2023-10,https://data.binance.vision/data/futures/um/monthly/klines/LINKUSDT/1h/LINKUSDT-1h-2023-10.zip,35594,dcbcc11484521f3e0aeeab6868e992ac13e057cb306d7218c6dcd5d702ee17ca,True,True,744,False
fundingRate,LINKUSDT,2023-10,https://data.binance.vision/data/futures/um/monthly/fundingRate/LINKUSDT/LINKUSDT-fundingRate-2023-10.zip,817,25271c41d8dabe5bd171ab2f89e7735d801eec25802c37a2ad31811b49a68b51,True,True,93,False
klines,ADAUSDT,2023-10,https://data.binance.vision/data/futures/um/monthly/klines/ADAUSDT/1h/ADAUSDT-1h-2023-10.zip,32328,eb0c5c0258d9ba66a90ef0ce69c4eaa4f3f98b953110132c91046f17b5aa239c,True,True,744,False
klines,LTCUSDT,2023-10,https://data.binance.vision/data/futures/um/monthly/klines/LTCUSDT/1h/LTCUSDT-1h-2023-10.zip,34115,aad8ac31857c9ad45f765b3aeec5ed4321474efcaec73f7f54817e333e6a48e3,True,True,744,False
fundingRate,LTCUSDT,2023-10,https://data.binance.vision/data/futures/um/monthly/fundingRate/LTCUSDT/LTCUSDT-fundingRate-2023-10.zip,824,cef604207fde6f51dc15f8d325c5280906308e34dbf9b80c23c98c38f8c14173,True,True,93,False
klines,BCHUSDT,2023-10,https://data.binance.vision/data/futures/um/monthly/klines/BCHUSDT/1h/BCHUSDT-1h-2023-10.zip,35606,03fd623612966f6c1015c8206097b5b8dbb81ad080a5b344c8683e196603a8d9,True,True,744,False
fundingRate,EOSUSDT,2023-10,https://data.binance.vision/data/futures/um/monthly/fundingRate/EOSUSDT/EOSUSDT-fundingRate-2023-10.zip,713,3946cc8e0253ca02a886a8041dd5b06667e5799212c17771c12a8d6b5536fee3,True,True,93,False
klines,TRXUSDT,2023-10,https://data.binance.vision/data/futures/um/monthly/klines/TRXUSDT/1h/TRXUSDT-1h-2023-10.zip,32885,627078543e0dcf2124d2f4f7c6eb85dab8af766096de6133be38209073628a42,True,True,744,False
fundingRate,DOGEUSDT,2023-10,https://data.binance.vision/data/futures/um/monthly/fundingRate/DOGEUSDT/DOGEUSDT-fundingRate-2023-10.zip,835,fcaed5a50bb0720e286527ebbfa3675aab166715dfd0a0f26e8372213c53b3ce,True,True,93,False
klines,DOGEUSDT,2023-10,https://data.binance.vision/data/futures/um/monthly/klines/DOGEUSDT/1h/DOGEUSDT-1h-2023-10.zip,34980,477ac096445ab3588c80b0db900e77910ecca1e5a454c60a9584a332514f366a,True,True,744,False
klines,DOTUSDT,2023-10,https://data.binance.vision/data/futures/um/monthly/klines/DOTUSDT/1h/DOTUSDT-1h-2023-10.zip,31717,e42ce9863efd5979ca5ba7780d5ca5b8aa1cc7751c728c8a6796c88932a53a10,True,True,744,False
fundingRate,DOTUSDT,2023-10,https://data.binance.vision/data/futures/um/monthly/fundingRate/DOTUSDT/DOTUSDT-fundingRate-2023-10.zip,902,092f39c279742fcf21ac6b136ca68d7c690d8d4f7811c8f4c31bf951dc9ff3d0,True,True,93,False
fundingRate,TRXUSDT,2023-10,https://data.binance.vision/data/futures/um/monthly/fundingRate/TRXUSDT/TRXUSDT-fundingRate-2023-10.zip,885,754698918f9df2c3045c0090f7ee97ed69d7b3f1d6b9ae22954455ce90ea9315,True,True,93,False
fundingRate,SOLUSDT,2023-10,https://data.binance.vision/data/futures/um/monthly/fundingRate/SOLUSDT/SOLUSDT-fundingRate-2023-10.zip,902,a56852237de6b69483565853858901ce7e4c611d3950d485a064bf90069958ba,True,True,93,False
fundingRate,BTCUSDT,2023-11,https://data.binance.vision/data/futures/um/monthly/fundingRate/BTCUSDT/BTCUSDT-fundingRate-2023-11.zip,696,8015d2997f8d5e757ff3707ee87800ca30a74da0129daa747b64117f07bcc186,True,True,90,False
klines,SOLUSDT,2023-10,https://data.binance.vision/data/futures/um/monthly/klines/SOLUSDT/1h/SOLUSDT-1h-2023-10.zip,33522,e9046fe166dd07107386312716030e66aad44136d40712b17b976ff9dd905bef,True,True,744,False
klines,BTCUSDT,2023-11,https://data.binance.vision/data/futures/um/monthly/klines/BTCUSDT/1h/BTCUSDT-1h-2023-11.zip,36685,26f1a2870f57925303edcf75581f0a33ff5e145c2126e15afc5fc1b400522428,True,True,720,False
klines,ADAUSDT,2023-11,https://data.binance.vision/data/futures/um/monthly/klines/ADAUSDT/1h/ADAUSDT-1h-2023-11.zip,32455,b25a9f502f08ca5299b97f7b67dd4a826b77fd89c13a68885cbdb7c5ae037ab5,True,True,720,False
fundingRate,ETHUSDT,2023-11,https://data.binance.vision/data/futures/um/monthly/fundingRate/ETHUSDT/ETHUSDT-fundingRate-2023-11.zip,699,153ec1450eb5d999ce253e2c7ca2e81b79a523ff52dd18b14faefab8212b999b,True,True,90,False
klines,ETHUSDT,2023-11,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1h/ETHUSDT-1h-2023-11.zip,37387,d57c333ac46e779b2399c498cc8fedfbc8804deb688873585ded09aceec1fa16,True,True,720,False
fundingRate,BNBUSDT,2023-11,https://data.binance.vision/data/futures/um/monthly/fundingRate/BNBUSDT/BNBUSDT-fundingRate-2023-11.zip,899,65c9092766c696eddb155142379b696b78b6c48490d984b02976412380dc6df6,True,True,90,False
klines,BNBUSDT,2023-11,https://data.binance.vision/data/futures/um/monthly/klines/BNBUSDT/1h/BNBUSDT-1h-2023-11.zip,33363,bfdc66685849cd63f220bef0c941f7621c4110a3c433066542197d0d108a4fab,True,True,720,False
klines,XRPUSDT,2023-11,https://data.binance.vision/data/futures/um/monthly/klines/XRPUSDT/1h/XRPUSDT-1h-2023-11.zip,34561,29b7a4a3b9360f7b3be131af6b1fd619f18e7344eea99b5c964e955e667027a7,True,True,720,False
fundingRate,ADAUSDT,2023-11,https://data.binance.vision/data/futures/um/monthly/fundingRate/ADAUSDT/ADAUSDT-fundingRate-2023-11.zip,678,83adbacfbee09c65314458b81579ebcaf4fbc30340ef8ede8da028a4ab2f3408,True,True,90,False
fundingRate,BCHUSDT,2023-11,https://data.binance.vision/data/futures/um/monthly/fundingRate/BCHUSDT/BCHUSDT-fundingRate-2023-11.zip,720,0ddb8e18bfc2508e8d44ac3ae9aaa6e16edffb18c7cc3746f2618d2ebc2eac08,True,True,90,False
klines,EOSUSDT,2023-11,https://data.binance.vision/data/futures/um/monthly/klines/EOSUSDT/1h/EOSUSDT-1h-2023-11.zip,29989,b070691139684218bf5b1724dd6d06f8c8f4acd6c412f304de0f6c5b33ebab40,True,True,720,False
klines,LTCUSDT,2023-11,https://data.binance.vision/data/futures/um/monthly/klines/LTCUSDT/1h/LTCUSDT-1h-2023-11.zip,33419,c93c1cdda7e2142fc35dae757e9c422443f03c6c46864b26b8994fff3cc53f17,True,True,720,False
fundingRate,XRPUSDT,2023-11,https://data.binance.vision/data/futures/um/monthly/fundingRate/XRPUSDT/XRPUSDT-fundingRate-2023-11.zip,735,17b4f9e2a7800265378e3e293295d58ccc8875e037d4286873250541b0a196b0,True,True,90,False
fundingRate,LINKUSDT,2023-11,https://data.binance.vision/data/futures/um/monthly/fundingRate/LINKUSDT/LINKUSDT-fundingRate-2023-11.zip,723,0387ba64231377e679af3450ca3404e0a8e78ae57aaeb32a763870c99d9a9e84,True,True,90,False
klines,LINKUSDT,2023-11,https://data.binance.vision/data/futures/um/monthly/klines/LINKUSDT/1h/LINKUSDT-1h-2023-11.zip,35415,28cb6b7db8276a82295457c776cb7323903cce1fa555be6b217e62aab0609665,True,True,720,False
fundingRate,DOTUSDT,2023-11,https://data.binance.vision/data/futures/um/monthly/fundingRate/DOTUSDT/DOTUSDT-fundingRate-2023-11.zip,652,3f0ba50e441a17e403f16510b0ea147625f531512f4bd1bbaa73fe7d9515973c,True,True,90,False
klines,SOLUSDT,2023-11,https://data.binance.vision/data/futures/um/monthly/klines/SOLUSDT/1h/SOLUSDT-1h-2023-11.zip,33524,96c7b5324c80818622477b6d3fa71b82f62ae2266ec42f763433a11eef7494bb,True,True,720,False
fundingRate,LTCUSDT,2023-11,https://data.binance.vision/data/futures/um/monthly/fundingRate/LTCUSDT/LTCUSDT-fundingRate-2023-11.zip,705,b6db1f17753a7a7dc7406e03b2fabaf1e6f687a0ebc8c4489d828b590b8200fe,True,True,90,False
klines,BCHUSDT,2023-11,https://data.binance.vision/data/futures/um/monthly/klines/BCHUSDT/1h/BCHUSDT-1h-2023-11.zip,33835,7015144dd53c280c719443a529f1f848cf859263dcb37252d1afb4fb581efc4c,True,True,720,False
fundingRate,SOLUSDT,2023-11,https://data.binance.vision/data/futures/um/monthly/fundingRate/SOLUSDT/SOLUSDT-fundingRate-2023-11.zip,735,1cbd9c6b802cdf035ba408c03e82aab678c2a994c2c6860386a4226ba104e252,True,True,90,False
fundingRate,EOSUSDT,2023-11,https://data.binance.vision/data/futures/um/monthly/fundingRate/EOSUSDT/EOSUSDT-fundingRate-2023-11.zip,653,3cac97c74276cd7139c22528ec16904eac4a996bb9dad6a6fc86c3177271caed,True,True,90,False
klines,DOGEUSDT,2023-11,https://data.binance.vision/data/futures/um/monthly/klines/DOGEUSDT/1h/DOGEUSDT-1h-2023-11.zip,35227,c4d5144663da92a1fcb281ed40fc716cb691276b2cd7586f951d3ef3b329035f,True,True,720,False
fundingRate,DOGEUSDT,2023-11,https://data.binance.vision/data/futures/um/monthly/fundingRate/DOGEUSDT/DOGEUSDT-fundingRate-2023-11.zip,785,57d8a846e36374ca253c597256c2a795561df0a316887faf1106465ee7ab09e5,True,True,90,False
klines,DOTUSDT,2023-11,https://data.binance.vision/data/futures/um/monthly/klines/DOTUSDT/1h/DOTUSDT-1h-2023-11.zip,31670,0f5b39535230b0160c315a12057498ddc2b85b54e3b00d109c5e211f04c58449,True,True,720,False
klines,ETHUSDT,2023-12,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1h/ETHUSDT-1h-2023-12.zip,38764,8f581fcee21156d501435fc88db1d99515e6d7432fa7ae2993de3b5f95bb0069,True,True,744,False
fundingRate,ETHUSDT,2023-12,https://data.binance.vision/data/futures/um/monthly/fundingRate/ETHUSDT/ETHUSDT-fundingRate-2023-12.zip,801,91bdf41566cebb86c6f0e3646b0037de9c22e14ee2f592c5722c7e4a19c91119,True,True,93,False
fundingRate,TRXUSDT,2023-11,https://data.binance.vision/data/futures/um/monthly/fundingRate/TRXUSDT/TRXUSDT-fundingRate-2023-11.zip,697,71ff9aea3d62d9fe4ca6e6de6d43acce280bfd36b90fe8d577dd66c641a7cbf3,True,True,90,False
klines,BNBUSDT,2023-12,https://data.binance.vision/data/futures/um/monthly/klines/BNBUSDT/1h/BNBUSDT-1h-2023-12.zip,34877,488ca5812d237f7f59276ab39bbbfdd9f03d4b12394cbe9c452c375612758603,True,True,744,False
klines,TRXUSDT,2023-11,https://data.binance.vision/data/futures/um/monthly/klines/TRXUSDT/1h/TRXUSDT-1h-2023-11.zip,32359,bd83150a3b6fcc0cf418af9a9af67540de96f58560796d6066d4384cc3f8b8f2,True,True,720,False
fundingRate,XRPUSDT,2023-12,https://data.binance.vision/data/futures/um/monthly/fundingRate/XRPUSDT/XRPUSDT-fundingRate-2023-12.zip,868,49fd3c811e1388693e7dd482972f8b525ba10a90c01d77b04ec9b0631d43feb8,True,True,93,False
klines,XRPUSDT,2023-12,https://data.binance.vision/data/futures/um/monthly/klines/XRPUSDT/1h/XRPUSDT-1h-2023-12.zip,35257,daf06e6735cfa9318a93b76957f4002524222ad0a8b4167d3fb9fcfb9b7b38fd,True,True,744,False
klines,ADAUSDT,2023-12,https://data.binance.vision/data/futures/um/monthly/klines/ADAUSDT/1h/ADAUSDT-1h-2023-12.zip,34474,41ff03e0bbbba566f2cb6beb77275a6a9edb58ee60b397bbf9ff93e19e6f1ec4,True,True,744,False
klines,BTCUSDT,2023-12,https://data.binance.vision/data/futures/um/monthly/klines/BTCUSDT/1h/BTCUSDT-1h-2023-12.zip,38475,5377bec9e6dc04027717836cc1c2a3789da4e4122d57e8395265a0414b766b7c,True,True,744,False
klines,LTCUSDT,2023-12,https://data.binance.vision/data/futures/um/monthly/klines/LTCUSDT/1h/LTCUSDT-1h-2023-12.zip,34547,f2eff553bbcf462013cbc48cfabeb124bd6e2f8f5c26649925df5ed83b77477f,True,True,744,False
fundingRate,LTCUSDT,2023-12,https://data.binance.vision/data/futures/um/monthly/fundingRate/LTCUSDT/LTCUSDT-fundingRate-2023-12.zip,850,820a224d204bbfc17c71681d38a62e2cf2e5a0ce423847f301e8c2defa70c509,True,True,93,False
fundingRate,BTCUSDT,2023-12,https://data.binance.vision/data/futures/um/monthly/fundingRate/BTCUSDT/BTCUSDT-fundingRate-2023-12.zip,810,8f02fdd2a2da261bbf13ab301c74bdb57fae005f19d5088e9ece5f8824c1a2a7,True,True,93,False
fundingRate,BCHUSDT,2023-12,https://data.binance.vision/data/futures/um/monthly/fundingRate/BCHUSDT/BCHUSDT-fundingRate-2023-12.zip,701,f5dbea0d90c7c175bc56ba9d37a2794cf9a7102f87d6aa2d50bc91b7a2c5d900,True,True,93,False
klines,EOSUSDT,2023-12,https://data.binance.vision/data/futures/um/monthly/klines/EOSUSDT/1h/EOSUSDT-1h-2023-12.zip,31289,ab44650401c8e63d4a78b566354f1feb097691cfa4a45b05a37a92050f535dca,True,True,744,False
fundingRate,EOSUSDT,2023-12,https://data.binance.vision/data/futures/um/monthly/fundingRate/EOSUSDT/EOSUSDT-fundingRate-2023-12.zip,767,fe7db55491b26495a56b0a61cb7c17240d6f284a22978117be524db2d6afc495,True,True,93,False
klines,DOGEUSDT,2023-12,https://data.binance.vision/data/futures/um/monthly/klines/DOGEUSDT/1h/DOGEUSDT-1h-2023-12.zip,36323,873d3114e98a54a374272e6f4c6399f4e58e8500e7c483504f6cb7ffef583c10,True,True,744,False
fundingRate,BNBUSDT,2023-12,https://data.binance.vision/data/futures/um/monthly/fundingRate/BNBUSDT/BNBUSDT-fundingRate-2023-12.zip,950,3292f306a22f3190315e71780b68b88a3ac5c8dda5a05e6f3d768ac21b3d6cf5,True,True,93,False
fundingRate,DOTUSDT,2023-12,https://data.binance.vision/data/futures/um/monthly/fundingRate/DOTUSDT/DOTUSDT-fundingRate-2023-12.zip,759,a2c0ba437d9b6159ecf95bf27eafe36f61650e9923d0a5f22858644525e4be22,True,True,93,False
klines,DOTUSDT,2023-12,https://data.binance.vision/data/futures/um/monthly/klines/DOTUSDT/1h/DOTUSDT-1h-2023-12.zip,33752,69a1b0797dbc42193681cd8bf744a68d8bf32c71f8cf78a720c474531ef77a39,True,True,744,False
fundingRate,ADAUSDT,2023-12,https://data.binance.vision/data/futures/um/monthly/fundingRate/ADAUSDT/ADAUSDT-fundingRate-2023-12.zip,829,a9685314dafa5ece6b7b6bab64366e46ccd80c4a794c3c26aa141b10289a6fc8,True,True,93,False
klines,TRXUSDT,2023-12,https://data.binance.vision/data/futures/um/monthly/klines/TRXUSDT/1h/TRXUSDT-1h-2023-12.zip,33039,6293d1b1485056762f27548fd585c4de3fda0f7c4627f93eb427bf096642a676,True,True,744,False
fundingRate,TRXUSDT,2023-12,https://data.binance.vision/data/futures/um/monthly/fundingRate/TRXUSDT/TRXUSDT-fundingRate-2023-12.zip,782,29ad45c6c9f5c70d214139b484cba0b4db0b0a100c2353ae3a6a5d89888e5924,True,True,93,False
klines,LINKUSDT,2023-12,https://data.binance.vision/data/futures/um/monthly/klines/LINKUSDT/1h/LINKUSDT-1h-2023-12.zip,36125,ce02fa6864cffe60295005960d95fdb1c90d5ce717006a3c2176864bd3e6aae2,True,True,744,False
klines,SOLUSDT,2023-12,https://data.binance.vision/data/futures/um/monthly/klines/SOLUSDT/1h/SOLUSDT-1h-2023-12.zip,34912,5d7fea512037fe238b6133df8bec56231cf086b73a44bdff89e5dcdfb991d62f,True,True,744,False
klines,BTCUSDT,2024-01,https://data.binance.vision/data/futures/um/monthly/klines/BTCUSDT/1h/BTCUSDT-1h-2024-01.zip,38890,bf673f3d10804a951e8bac56dd2473486f113025971d43ebe5258ec40f9bfeb3,True,True,744,False
fundingRate,SOLUSDT,2023-12,https://data.binance.vision/data/futures/um/monthly/fundingRate/SOLUSDT/SOLUSDT-fundingRate-2023-12.zip,841,debe51eb20a3b7d6093baec3b609e7a9f746c64635cfa77aa761e88e84454902,True,True,93,False
klines,BCHUSDT,2023-12,https://data.binance.vision/data/futures/um/monthly/klines/BCHUSDT/1h/BCHUSDT-1h-2023-12.zip,35173,c314872eaf9e165035d4acaff57aec1b9c6fa237feb86d5158694da72cba6215,True,True,744,False
fundingRate,DOGEUSDT,2023-12,https://data.binance.vision/data/futures/um/monthly/fundingRate/DOGEUSDT/DOGEUSDT-fundingRate-2023-12.zip,832,d49fa428e457f93c96f6888b589c01372aa6b331da7578b880d103e64a8e9faf,True,True,93,False
klines,ETHUSDT,2024-01,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1h/ETHUSDT-1h-2024-01.zip,38917,2f3d1a6d9292f13b1d6cf86716cbda5b3f6119a310daed1dde5ee3d0d71e2fab,True,True,744,False
fundingRate,ETHUSDT,2024-01,https://data.binance.vision/data/futures/um/monthly/fundingRate/ETHUSDT/ETHUSDT-fundingRate-2024-01.zip,685,5a71469b0b363886df904e784dddefc484dd943334b1fb7454713ce4ed715a4b,True,True,93,False
fundingRate,LINKUSDT,2023-12,https://data.binance.vision/data/futures/um/monthly/fundingRate/LINKUSDT/LINKUSDT-fundingRate-2023-12.zip,821,4fb2aab7d59f168c3bf8d62e5ebb3f518966ad84c35e9b603def870e099b491e,True,True,93,False
klines,BNBUSDT,2024-01,https://data.binance.vision/data/futures/um/monthly/klines/BNBUSDT/1h/BNBUSDT-1h-2024-01.zip,34680,2d8e259334148bc3d3b84987b06fcb807f50f62c131d9893145ace60168b3ef4,True,True,744,False
klines,XRPUSDT,2024-01,https://data.binance.vision/data/futures/um/monthly/klines/XRPUSDT/1h/XRPUSDT-1h-2024-01.zip,35268,c049a552965aff83541ab07a965f7f42e00a7b681ca330cd186934e68a892751,True,True,744,False
fundingRate,ADAUSDT,2024-01,https://data.binance.vision/data/futures/um/monthly/fundingRate/ADAUSDT/ADAUSDT-fundingRate-2024-01.zip,670,556bdb1b34faf97f266989be2a545d49cba0a7862091fa4c9600fd47f10c23c7,True,True,93,False
