candidate,eligible,score,periods_positive,cagr,sharpe,dd,turnover,severe,selection_cagr,selection_sharpe,selection_dd
sector_l63-126-252_k4_s25__r5__v12__g100,False,-0.016204291785297028,True,False,False,True,27.76866038126369,False,0.0235910622421307,0.24063626594838364,-0.24060213494001603
sector_l126-252_k3_s15__r5__v12__g125,False,-0.01626236318653019,True,False,False,False,33.20894213422746,False,0.030474865556180397,0.2632787124667986,-0.2657077190344199
sector_l126-252_k3_s25__r20__v12__g125,False,-0.01636119631085291,True,False,False,True,31.238660877639862,False,0.026880816043562517,0.2386275948687105,-0.23910740642431083
sector_l63-126-252_k2_s15__r10__v18__g114,False,-0.016365746116894987,True,False,False,False,37.741091536366994,False,0.03437327603038165,0.25601839672842125,-0.2573318018916785
combined_l63-126-252_k4_s00__r10__v18__g114,False,-0.01637306372155401,True,False,False,False,40.75795422480611,False,0.039960501550697414,0.2806062623505771,-0.2909082485500202
sector_l63-126-252_k4_s25__r10__v18__g114,False,-0.01652559142363148,True,False,False,False,30.934231108194226,False,0.029951279304743395,0.2408774398447087,-0.2642025573643435
sector_l126-252_k3_s25__r10__v15__g100,False,-0.01653928797006706,True,False,False,False,29.489409209990413,False,0.027433381957492342,0.25216121691329296,-0.2646625493926552
combined_l63-126-252_k4_s00__r5__v18__g100,False,-0.01654287345844823,True,False,False,False,38.09051924974042,False,0.03401020862211124,0.2624224036909975,-0.258032021332792
combined_l63-126-252_k3_s00__r10__v15__g125,False,-0.016621704895103846,True,False,False,False,41.950520584790276,False,0.03805347070505172,0.273721732245905,-0.26731218826637193
sector_l21-63-126-252_k4_s25__r10__v15__g100,False,-0.016742186551356175,True,False,False,True,29.56277440381458,True,0.02561828722669146,0.2417088321450652,-0.24645721725826386
sector_l126-252_k2_s25__r20__v18__g114,False,-0.016841556072559834,True,False,False,False,33.631771736220145,False,0.032079384152136736,0.24388048728299333,-0.2645147814451717
combined_l126-252_k4_s00__r5__v18__g100,False,-0.016959002742283256,True,False,False,False,35.7041986857034,False,0.03221463585069406,0.24736367601425766,-0.2547053833913312
combined_l63-126-252_k2_s00__r10__v15__g114,False,-0.01700844616084484,True,False,False,False,42.978031201532936,False,0.03671534866228443,0.2700937862725059,-0.25170094832564616
combined_l63-126-252_k3_s00__r10__v12__g125,False,-0.01705716005480041,True,False,False,True,37.5228071439477,False,0.030792038967983437,0.25706322198655307,-0.24021809384994297
combined_l21-63-126-252_k4_s00__r10__v15__g100,False,-0.01715076658419855,True,False,False,False,37.780542340236444,False,0.033037052743213335,0.2713096542837114,-0.26358828277031054
combined_l21-63-126-252_k3_s00__r10__v15__g114,False,-0.017220901837091462,True,False,False,False,43.07394220330952,False,0.03658991265556355,0.27529890596783935,-0.25511175257419616
combined_l63-126-252_k2_s00__r20__v18__g114,False,-0.017232852682267215,True,False,False,False,44.641779661974574,False,0.04077954743662904,0.27718388956191203,-0.2739267294207526
sector_l21-63-126-252_k4_s25__r20__v15__g114,False,-0.017258138387295424,True,False,False,True,31.223159673543492,False,0.027692206020201837,0.237057395211504,-0.24955282836736115
sector_l21-63-126-252_k3_s25__r10__v15__g100,False,-0.017259711243402837,True,False,False,True,33.2098270881873,False,0.027632826529105037,0.2569030190486739,-0.24915341726125306
combined_l21-63-126-252_k2_s00__r20__v15__g100,False,-0.017343512853914937,True,False,False,True,44.812471630399266,False,0.03373953129160756,0.2697978691672004,-0.22166906287895516
combined_l63-126-252_k3_s00__r20__v15__g125,False,-0.017351007530073966,True,False,False,False,41.37340535445464,False,0.03710321347907741,0.2662807596576097,-0.2647259441363847
combined_l63-126-252_k4_s00__r20__v18__g114,False,-0.01750476226688713,True,False,False,False,39.78484510282724,False,0.038281956209508694,0.2682261123025826,-0.28549656402551227
sector_l21-63-126-252_k3_s25__r10__v12__g114,False,-0.017649120106076097,True,False,False,True,35.33837419155753,False,0.02595853157731698,0.2427763797017173,-0.2169794364133819
combined_l21-63-126-252_k4_s00__r20__v15__g100,False,-0.017699813219114437,True,False,False,False,37.150271543813126,False,0.031962589474123115,0.2622238334964622,-0.25823009666047103
sector_l126-252_k4_s25__r5__v15__g114,False,-0.017756987989508262,True,False,False,False,31.340717740836578,False,0.029586588253372126,0.25388630991275624,-0.27594326328879626
combined_l126-252_k3_s00__r10__v18__g114,False,-0.01783974546051778,True,False,False,False,40.69329445830557,False,0.03829567245198384,0.2654157020519831,-0.2798912910626291
sector_l63-126-252_k2_s15__r5__v15__g100,False,-0.017991432659602458,True,False,False,False,33.9538484123757,False,0.029312147500946573,0.25374923007182604,-0.2581643650357063
sector_l63-126-252_k2_s15__r10__v15__g125,False,-0.018131729723386066,True,False,False,True,39.05896186340603,False,0.03192406394635028,0.24176739518809542,-0.23449047550093238
combined_l21-63-126-252_k2_s00__r10__v18__g100,False,-0.01814340213975381,True,False,False,True,46.97064592123216,False,0.03733812679627091,0.2801593752593168,-0.24351213693816154
sector_l63-126-252_k3_s15__r5__v15__g125,False,-0.018205683693644087,True,False,False,False,36.91809419256685,False,0.033877228107992874,0.2623472719481469,-0.275996965359232
combined_l63-126-252_k4_s00__r10__v15__g114,False,-0.018292361544344007,True,False,False,False,38.9845005449643,False,0.035914968023535776,0.2701709392502117,-0.28159948631957765
sector_l21-63-126-252_k4_s25__r10__v12__g125,False,-0.01857763976606424,True,False,False,True,33.1763910281949,False,0.0253964518935601,0.23011011222363145,-0.22539141235861726
sector_l21-63-126-252_k3_s15__r5__v15__g114,False,-0.018729128867131017,True,False,False,False,38.07166593478836,False,0.03173886677481108,0.2591137500781305,-0.2553846980997786
combined_l126-252_k3_s00__r10__v15__g114,False,-0.01876559407529172,True,False,False,False,38.95162565240837,False,0.03361512574884551,0.25151180214722096,-0.2572018292430064
combined_l63-126-252_k3_s00__r5__v15__g114,False,-0.018812431495877552,True,False,False,True,41.1422276645947,False,0.03408022005407085,0.25419248123277766,-0.24779781339087648
combined_l63-126-252_k2_s00__r10__v12__g114,False,-0.01882767336630512,True,False,False,True,38.903568771363595,False,0.028883674660791225,0.24341392585113375,-0.22099447893897417
combined_l126-252_k3_s00__r5__v18__g100,False,-0.01885582022223823,True,False,False,True,38.04551341692053,True,0.03168109050435697,0.24024118219341836,-0.24343677019344334
sector_l126-252_k2_s25__r5__v15__g100,False,-0.01886633999041166,True,False,False,False,32.55469732063452,False,0.027527120539513783,0.24703675405105113,-0.25694959076264023
sector_l126-252_k2_s25__r5__v12__g114,False,-0.019027065907933988,True,False,False,True,34.556075297719396,False,0.02673722498543718,0.24400165663756054,-0.23738920839605215
sector_l21-63-126-252_k2_s00__r5__v15__g125,False,-0.019054160836562598,True,False,False,False,43.41046091189131,False,0.03682068446626219,0.25959722055841344,-0.25616070964516546
combined_l126-252_k3_s00__r5__v12__g100,False,-0.01906318298047258,True,False,False,True,34.35673539402291,False,0.02397321900322602,0.21439369104503295,-0.20079357129452657
sector_l63-126-252_k3_s15__r5__v18__g114,False,-0.019136717881627387,True,False,False,False,35.89539826365777,False,0.034630209003266854,0.2649027017919926,-0.2957453253362382
combined_l63-126-252_k2_s00__r20__v15__g114,False,-0.019234908199144952,True,False,False,False,42.512165901598244,False,0.03518118790033342,0.2581157231438107,-0.25143668341507464
combined_l63-126-252_k4_s00__r20__v15__g114,False,-0.01930383248785742,True,False,False,False,38.16930714314062,False,0.03445207349733859,0.25848761567613004,-0.27623573606445595
sector_l21-63-126-252_k2_s15__r20__v12__g100,False,-0.01932596613215476,True,False,False,True,36.85723536237525,False,0.024077966942751772,0.22745269666123924,-0.19527978252436806
sector_l126-252_k3_s25__r10__v12__g125,False,-0.019416509585689294,True,False,False,True,32.956136403275174,False,0.026149415439064683,0.23301840679440866,-0.23941086200613115
combined_l21-63-126-252_k2_s00__r20__v18__g100,False,-0.019550833173789722,True,False,False,True,46.55969977273668,False,0.03625577011790848,0.2721354522759153,-0.24306965831035376
combined_l126-252_k2_s00__r20__v18__g114,False,-0.019572058162646344,True,False,False,False,40.06326569372292,False,0.036616935110869386,0.2469659247632125,-0.2721488003740937
sector_l63-126-252_k2_s25__r20__v12__g114,False,-0.01977608051325994,True,False,False,True,34.65377373657929,False,0.020469916327873205,0.18557118797803632,-0.16099561268238327
sector_l126-252_k3_s15__r5__v15__g125,False,-0.01977866987457766,True,False,False,False,35.86696860507696,False,0.033623649853061766,0.2596903524713241,-0.29002924246463246
combined_l126-252_k4_s00__r10__v15__g125,False,-0.019873602901003797,True,False,False,False,38.00061583603442,False,0.0349261889293524,0.25248072358987356,-0.28031498902206087
combined_l63-126-252_k4_s00__r5__v12__g100,False,-0.019884240713230743,True,False,False,True,34.34244607080803,False,0.025955021672221967,0.23326223526146403,-0.2321535989386072
sector_l63-126-252_k3_s25__r10__v15__g114,False,-0.0199227250726283,True,False,False,False,34.19534022730629,False,0.029363870262774983,0.2484781377254389,-0.26626045920427255
sector_l63-126-252_k3_s25__r10__v18__g100,False,-0.02003021132182191,True,False,False,False,31.23986737864684,True,0.028976847959123475,0.2555845192701564,-0.28883762552876124
combined_l126-252_k4_s00__r10__v18__g125,False,-0.020178484755512004,True,False,False,False,40.30846839106536,False,0.03880601169995712,0.2573116397531491,-0.29604794693145786
combined_l63-126-252_k2_s00__r20__v12__g114,False,-0.020258385044658142,True,False,False,True,38.520655007596666,False,0.027914616134408154,0.2346399149810747,-0.22077558446384737
sector_l126-252_k3_s15__r5__v18__g114,False,-0.020325544818920446,True,False,False,False,34.946902505931725,False,0.034530039913052146,0.2631643592886686,-0.30816745436605153
sector_l126-252_k2_s25__r10__v18__g125,False,-0.020338922661403774,True,False,False,False,37.82070325263685,False,0.03420824258797306,0.2479978027631417,-0.27684161515369443
sector_l63-126-252_k2_s25__r20__v15__g100,False,-0.0204819016472246,True,False,False,True,32.67365689729203,False,0.021953626541707072,0.1956596287954073,-0.19551889447453585
combined_l21-63-126-252_k3_s00__r10__v12__g114,False,-0.020544364247360003,True,False,False,True,39.2554361682818,False,0.029216229951148254,0.25016614923516334,-0.23681181969161869
sector_l21-63-126-252_k4_s15__r5__v18__g125,False,-0.020572250975740197,True,False,False,False,37.02623874111552,True,0.036291506811033214,0.2657493934711067,-0.3094163892851237
combined_l126-252_k3_s00__r10__v12__g114,False,-0.020664960409834718,True,False,False,True,35.507717937175826,False,0.026420018482487206,0.22577564946826295,-0.2276988393464826
combined_l21-63-126-252_k4_s00__r10__v18__g100,False,-0.020699795260703147,True,False,False,False,39.01536028478838,False,0.033543010246126714,0.26048807562430676,-0.27517501856314774
combined_l21-63-126-252_k2_s00__r20__v12__g100,False,-0.02072221984852616,True,False,False,True,41.907112048266264,False,0.026829140997078227,0.23813278788994993,-0.1963835172422208
sector_l21-63-126-252_k3_s25__r20__v18__g100,False,-0.020766900715435847,True,False,False,False,32.64259518963705,False,0.027566551960400476,0.24251239991386747,-0.2662806498505734
sector_l63-126-252_k3_s25__r20__v18__g114,False,-0.021088577110106366,True,False,False,False,33.558647706968216,False,0.03107146244732828,0.2461935108072219,-0.28813828620792414
combined_l126-252_k3_s00__r20__v18__g114,False,-0.021121449964889474,True,False,False,False,39.82256299765303,False,0.03545972945322928,0.24555405772839262,-0.27542681462203333
combined_l126-252_k2_s00__r20__v15__g114,False,-0.021161955966372333,True,False,False,True,38.221953189192,False,0.03138852151736482,0.22945948818315545,-0.24849648741907138
combined_l126-252_k2_s00__r5__v18__g114,False,-0.021330874516917446,True,False,False,True,41.83142281861713,False,0.034016175652516356,0.2288460039185207,-0.24266818495112497
sector_l21-63-126-252_k3_s25__r20__v15__g114,False,-0.021570677110485006,True,False,False,True,35.89196361099775,False,0.027645769844474755,0.23390789910701537,-0.24476848836442366
combined_l21-63-126-252_k4_s00__r20__v18__g100,False,-0.021596956183043144,True,False,False,False,38.30900185506879,False,0.03220174497388606,0.24995471458100382,-0.2699011383997386
sector_l63-126-252_k4_s25__r10__v18__g125,False,-0.02163970662957556,True,False,False,False,33.204866384190446,False,0.029739063315662673,0.2252660402617459,-0.27133671724814923
combined_l126-252_k4_s00__r10__v12__g125,False,-0.021685249551215778,True,False,False,False,33.814130681218394,False,0.027653045235383367,0.2317261263921428,-0.25797851163063357
combined_l126-252_k2_s00__r20__v12__g114,False,-0.02194581422229898,True,False,False,True,34.81778054915531,False,0.024617010134832418,0.20678907752502393,-0.2161596770698565
combined_l126-252_k3_s00__r20__v15__g114,False,-0.0219789409578474,True,False,False,False,38.246516301181074,False,0.03107352107804262,0.23202781204901757,-0.253391512930738
sector_l63-126-252_k2_s15__r10__v18__g125,False,-0.022005952686954967,True,False,False,False,40.48673610981462,False,0.03392254179358867,0.2390916301532344,-0.26233947590701634
sector_l21-63-126-252_k4_s25__r20__v15__g125,False,-0.022080904124868357,True,False,False,False,33.277480020968284,False,0.02711848766918168,0.22111510040665858,-0.25355614542498406
combined_l63-126-252_k3_s00__r5__v12__g114,False,-0.02215261133271719,True,False,False,True,37.5186185453487,False,0.026596209223555656,0.22556059605298534,-0.22524174410815123
combined_l21-63-126-252_k2_s00__r10__v12__g100,False,-0.0221954238974404,True,False,False,True,42.210712116273214,False,0.02705560155981024,0.24056737201796782,-0.20731367028516134
sector_l126-252_k2_s25__r20__v18__g125,False,-0.022208071129299733,True,False,False,False,36.14353347603476,False,0.03186430338378954,0.22928317172002774,-0.27238105472704854
combined_l126-252_k2_s00__r10__v12__g125,False,-0.02222325660207719,True,False,False,True,36.34069050936787,False,0.026014524395038263,0.2150121847558684,-0.22265539308889615
sector_l21-63-126-252_k3_s15__r5__v12__g125,False,-0.022228580483171577,True,False,False,True,37.522223263165984,False,0.02737013347392403,0.23741972369671638,-0.2387897537573418
sector_l21-63-126-252_k3_s25__r10__v12__g125,False,-0.02226589540209719,True,False,False,True,37.33990499453607,False,0.02531544560897081,0.22710368162041528,-0.21967869452382305
combined_l126-252_k2_s00__r10__v18__g125,False,-0.02234362519100038,True,False,False,False,43.17593007387277,False,0.038496623006675,0.24726145818184098,-0.28260309294657804
sector_l21-63-126-252_k4_s25__r10__v18__g100,False,-0.022394998729401313,True,False,False,False,30.277470621555846,False,0.02486238768633764,0.2233381842189524,-0.26209156144052237
sector_l63-126-252_k4_s25__r5__v15__g100,False,-0.02244763152233611,True,False,False,False,28.986614082497013,False,0.023928732263374775,0.2255773148345358,-0.2663165412444497
